id,journee,date_formatee,equipe,role,adversaire,score_equipe,score_adversaire,classement_avant_match,bonus,resultat,essais_accordes,possession_balle,occupation,possession_prop_camp,possession_camp_adv,possession_22m_adv,melees_obtenues,melees_perdues,melees_gagnees,melees_refaites,touches_obtenues,touches_propre_lancer,touches_lancer_adv,en_avant_commis,penalites_reussies,penalites_concedees,plaquages_reussis,plaquages_offensifs,plaquages_manques,ballons_pied,ballons_passes,carton_jaune,carton_orange,carton_rouge
ea9ed6c2,j5,22/09/2018,Stade Rochelais,Domicile,LOU Rugby,30,13,5e,,Victoire,4,50 %,53 %,68 %,43 %,53 %,13,0,11,2,8,8,1,10,2,9,160,22,16,10,127,0,0,0
ea9ed6c2,j5,22/09/2018,LOU Rugby,Extérieur,Stade Rochelais,13,30,3e,,Défaite,2,50 %,47 %,32 %,57 %,47 %,13,3,6,4,7,5,0,12,1,14,172,8,18,6,165,2,0,0
7178fb60,j5,22/09/2018,Racing 92,Domicile,Castres Olympique,27,11,4e,,Victoire,3,50 %,40 %,33 %,61 %,43 %,3,1,2,0,14,9,0,8,2,14,209,26,29,26,109,0,0,0
7178fb60,j5,22/09/2018,Castres Olympique,Extérieur,Racing 92,11,27,7e,,Défaite,1,50 %,60 %,67 %,39 %,57 %,14,2,9,3,13,9,0,5,2,8,120,7,27,22,168,1,0,0
ad3598be,j5,23/09/2018,Section Paloise,Domicile,Stade Français Paris,13,25,11e,,Défaite,2,50 %,50 %,73 %,51 %,49 %,11,2,5,4,17,10,1,6,1,8,93,10,25,23,131,0,0,0
ad3598be,j5,23/09/2018,Stade Français Paris,Extérieur,Section Paloise,25,13,8e,,Victoire,3,50 %,50 %,27 %,49 %,51 %,11,2,6,3,12,10,1,8,2,10,148,22,24,21,96,1,0,0
30b95766,j5,23/09/2018,Montpellier Hérault Rugby,Domicile,Stade Toulousain,66,15,6e,Bo,Victoire,10,50 %,50 %,58 %,50 %,49 %,10,0,8,2,7,5,4,9,0,10,134,14,27,18,150,0,0,0
30b95766,j5,23/09/2018,Stade Toulousain,Extérieur,Montpellier Hérault Rugby,15,66,1e,,Défaite,2,50 %,50 %,42 %,50 %,51 %,11,0,8,3,18,10,1,10,1,7,167,17,27,13,134,0,0,1
e7b49aba,j6,29/09/2018,Stade Toulousain,Domicile,Castres Olympique,22,26,1e,Bd,Défaite,3,50 %,45 %,57 %,54 %,45 %,9,1,5,3,13,11,2,7,1,14,137,13,16,22,110,1,0,0
e7b49aba,j6,29/09/2018,Castres Olympique,Extérieur,Stade Toulousain,26,22,7e,,Victoire,2,50 %,55 %,43 %,46 %,55 %,5,0,3,2,20,14,1,4,3,10,159,7,18,22,91,2,0,0
ffb2e8ff,j6,29/09/2018,LOU Rugby,Domicile,FC Grenoble Rugby,34,6,3e,Bo,Victoire,4,50 %,55 %,48 %,46 %,53 %,9,0,6,3,11,8,0,8,2,7,188,27,13,24,215,0,0,0
ffb2e8ff,j6,29/09/2018,FC Grenoble Rugby,Extérieur,LOU Rugby,6,34,13e,,Défaite,0,50 %,45 %,52 %,54 %,47 %,10,0,6,4,10,8,0,4,2,7,225,20,32,16,152,0,0,0
d8703867,j6,29/09/2018,SU Agen,Domicile,Section Paloise,25,28,12e,Bd,Défaite,3,50 %,44 %,40 %,56 %,44 %,6,1,3,2,11,9,0,6,2,6,195,18,24,18,137,0,0,0
d8703867,j6,29/09/2018,Section Paloise,Extérieur,SU Agen,28,25,11e,,Victoire,3,50 %,56 %,60 %,44 %,56 %,7,1,2,4,11,8,2,7,3,13,247,14,22,20,133,1,0,0
8f63d566,j6,29/09/2018,Union Bordeaux-Bègles,Domicile,Stade Rochelais,34,22,10e,,Victoire,4,50 %,62 %,60 %,49 %,55 %,4,1,3,0,9,6,3,6,2,11,276,39,34,19,93,2,0,0
8f63d566,j6,29/09/2018,Stade Rochelais,Extérieur,Union Bordeaux-Bègles,22,34,5e,,Défaite,3,50 %,38 %,40 %,51 %,45 %,12,1,7,4,15,9,0,7,1,5,140,5,21,9,248,0,0,0
11ccf7cf,j6,29/09/2018,USA Perpignan,Domicile,Montpellier Hérault Rugby,20,23,14e,Bd,Défaite,2,50 %,63 %,63 %,37 %,61 %,10,0,8,2,17,14,2,7,2,10,47,5,3,17,176,2,0,0
11ccf7cf,j6,29/09/2018,Montpellier Hérault Rugby,Extérieur,USA Perpignan,23,20,6e,,Victoire,3,50 %,37 %,37 %,63 %,39 %,14,2,6,6,9,6,1,5,2,18,236,24,18,21,52,2,0,0
bc4fc0bd,j6,29/09/2018,ASM Clermont,Domicile,RC Toulon,28,8,2e,Bo,Victoire,4,50 %,59 %,55 %,39 %,56 %,9,1,6,2,19,16,1,9,2,11,113,7,19,16,134,0,0,0
bc4fc0bd,j6,29/09/2018,RC Toulon,Extérieur,ASM Clermont,8,28,9e,,Défaite,1,50 %,41 %,45 %,61 %,44 %,8,2,4,2,14,12,1,6,1,15,156,21,21,11,99,2,0,0
2d3ae146,j6,30/09/2018,Stade Français Paris,Domicile,Racing 92,16,17,8e,Bd,Défaite,1,50 %,50 %,27 %,50 %,50 %,2,0,2,0,16,9,2,11,3,10,174,21,19,23,150,1,0,0
2d3ae146,j6,30/09/2018,Racing 92,Extérieur,Stade Français Paris,17,16,4e,,Victoire,1,50 %,50 %,73 %,50 %,50 %,10,0,9,1,15,12,5,7,4,10,145,3,25,28,134,0,0,0
7ff3fd3b,j7,06/10/2018,Stade Rochelais,Domicile,ASM Clermont,16,12,5e,,Victoire,0,50 %,47 %,35 %,54 %,47 %,21,0,14,7,12,6,0,9,3,8,143,9,21,18,114,1,0,0
7ff3fd3b,j7,06/10/2018,ASM Clermont,Extérieur,Stade Rochelais,12,16,2e,Bd,Défaite,2,50 %,53 %,65 %,46 %,53 %,8,2,5,1,9,5,0,17,0,15,137,16,18,13,110,2,0,1
1e39f1b9,j7,06/10/2018,FC Grenoble Rugby,Domicile,Union Bordeaux-Bègles,28,25,13e,,Victoire,3,50 %,50 %,48 %,51 %,49 %,7,0,5,2,8,7,1,7,3,8,121,14,11,16,144,0,0,0
1e39f1b9,j7,06/10/2018,Union Bordeaux-Bègles,Extérieur,FC Grenoble Rugby,25,28,10e,Bd,Défaite,3,50 %,50 %,52 %,49 %,51 %,9,3,3,3,12,9,0,3,2,9,197,9,16,13,104,0,0,0
1a3f94c4,j7,06/10/2018,Racing 92,Domicile,LOU Rugby,13,19,4e,,Défaite,1,50 %,43 %,76 %,50 %,47 %,11,2,7,2,13,12,0,9,2,13,79,7,11,27,141,0,0,0
1a3f94c4,j7,06/10/2018,LOU Rugby,Extérieur,Racing 92,19,13,3e,,Victoire,1,50 %,57 %,24 %,50 %,53 %,11,0,8,3,13,11,0,3,4,9,171,14,21,30,68,0,0,0
dfb495ba,j7,06/10/2018,Section Paloise,Domicile,USA Perpignan,12,9,11e,,Victoire,0,50 %,57 %,51 %,44 %,57 %,14,1,7,6,17,12,0,10,4,8,159,22,10,18,92,0,0,0
dfb495ba,j7,06/10/2018,USA Perpignan,Extérieur,Section Paloise,9,12,14e,Bd,Défaite,0,50 %,43 %,49 %,56 %,43 %,11,0,8,3,13,13,3,8,3,11,119,6,14,25,137,1,0,0
442ba9e4,j7,06/10/2018,Stade Toulousain,Domicile,SU Agen,10,0,1e,,Victoire,1,50 %,47 %,32 %,53 %,48 %,10,0,7,3,10,7,4,5,1,9,194,17,17,25,166,0,0,0
442ba9e4,j7,06/10/2018,SU Agen,Extérieur,Stade Toulousain,0,10,12e,,Défaite,0,50 %,53 %,68 %,47 %,52 %,13,0,10,3,14,6,0,7,0,6,165,14,24,24,152,1,0,0
6376df4a,j7,07/10/2018,Castres Olympique,Domicile,Stade Français Paris,9,14,7e,Bd,Défaite,0,50 %,60 %,16 %,41 %,65 %,9,1,6,2,10,6,0,8,3,9,69,0,7,28,96,0,0,0
6376df4a,j7,07/10/2018,Stade Français Paris,Extérieur,Castres Olympique,14,9,8e,,Victoire,1,50 %,40 %,84 %,59 %,35 %,16,0,10,6,10,6,0,6,3,10,146,19,10,40,50,0,0,0
a941f3bf,j7,07/10/2018,Montpellier Hérault Rugby,Domicile,RC Toulon,29,17,6e,,Victoire,4,50 %,45 %,42 %,54 %,35 %,12,3,5,4,17,16,2,9,1,11,202,7,18,14,144,0,0,0
a941f3bf,j7,07/10/2018,RC Toulon,Extérieur,Montpellier Hérault Rugby,17,29,9e,,Défaite,2,50 %,55 %,58 %,46 %,65 %,5,0,4,1,12,8,0,12,1,12,168,22,11,16,195,1,0,1
b06e6f16,j8,27/10/2018,ASM Clermont,Domicile,Castres Olympique,41,6,2e,Bo,Victoire,5,50 %,43 %,50 %,59 %,46 %,20,4,7,9,19,15,2,10,2,13,128,15,8,19,69,1,0,0
b06e6f16,j8,27/10/2018,Castres Olympique,Extérieur,ASM Clermont,6,41,7e,,Défaite,0,50 %,57 %,50 %,41 %,54 %,10,1,6,3,18,11,2,15,2,14,62,7,20,14,76,2,0,0
ab2de332,j8,27/10/2018,Racing 92,Domicile,Section Paloise,48,28,4e,,Victoire,6,50 %,61 %,74 %,45 %,63 %,1,0,1,0,16,11,1,7,2,6,210,15,21,18,109,1,0,0
ab2de332,j8,27/10/2018,Section Paloise,Extérieur,Racing 92,28,48,11e,,Défaite,4,50 %,39 %,26 %,55 %,37 %,13,2,7,4,10,9,3,3,0,11,115,12,25,22,201,1,0,0
1462d4d8,j8,27/10/2018,SU Agen,Domicile,FC Grenoble Rugby,9,9,12e,,Nul,0,50 %,60 %,93 %,39 %,61 %,8,1,5,2,11,9,0,5,3,11,207,7,28,21,154,0,0,0
1462d4d8,j8,27/10/2018,FC Grenoble Rugby,Extérieur,SU Agen,9,9,13e,,Nul,0,50 %,40 %,7 %,61 %,39 %,3,0,3,0,13,11,0,7,3,11,256,18,27,26,148,0,0,0
a2407dd9,j8,27/10/2018,USA Perpignan,Domicile,Stade Toulousain,18,36,14e,,Défaite,2,50 %,45 %,50 %,53 %,45 %,12,2,8,2,19,16,0,9,2,7,145,13,29,7,200,2,0,0
a2407dd9,j8,27/10/2018,Stade Toulousain,Extérieur,USA Perpignan,36,18,1e,Bo,Victoire,5,50 %,55 %,50 %,47 %,55 %,8,2,4,2,11,10,2,10,1,16,222,12,32,13,129,3,0,0
60c65cf9,j8,27/10/2018,Stade Français Paris,Domicile,Montpellier Hérault Rugby,25,20,8e,,Victoire,3,50 %,65 %,62 %,36 %,64 %,12,2,6,4,12,7,1,7,2,5,155,19,19,22,129,0,0,0
60c65cf9,j8,27/10/2018,Montpellier Hérault Rugby,Extérieur,Stade Français Paris,20,25,6e,Bd,Défaite,2,50 %,35 %,38 %,64 %,36 %,6,1,3,2,5,3,2,9,2,6,164,14,13,23,173,0,0,0
e6f8fa46,j8,28/10/2018,Union Bordeaux-Bègles,Domicile,LOU Rugby,35,13,10e,Bo,Victoire,4,50 %,47 %,22 %,50 %,50 %,10,0,9,1,15,10,2,10,3,9,85,8,15,25,142,0,0,0
e6f8fa46,j8,28/10/2018,LOU Rugby,Extérieur,Union Bordeaux-Bègles,13,35,3e,,Défaite,1,50 %,53 %,78 %,50 %,50 %,9,0,7,2,13,7,2,12,2,10,184,11,24,23,81,1,0,0
981db8e9,j8,28/10/2018,RC Toulon,Domicile,Stade Rochelais,9,13,9e,Bd,Défaite,0,50 %,73 %,88 %,27 %,75 %,12,1,7,4,13,12,0,12,3,7,119,13,20,15,179,0,0,0
981db8e9,j8,28/10/2018,Stade Rochelais,Extérieur,RC Toulon,13,9,5e,,Victoire,1,50 %,27 %,12 %,73 %,25 %,11,0,7,4,11,10,0,6,2,11,218,17,22,17,97,0,0,0
4d0318fd,j9,03/11/2018,FC Grenoble Rugby,Domicile,ASM Clermont,27,27,13e,,Nul,2,50 %,38 %,100 %,52 %,43 %,8,0,4,4,15,12,0,6,5,7,115,5,15,16,176,0,0,0
4d0318fd,j9,03/11/2018,ASM Clermont,Extérieur,FC Grenoble Rugby,27,27,2e,,Nul,3,50 %,62 %,0 %,48 %,57 %,5,0,5,0,10,9,1,8,2,20,217,24,30,12,96,1,0,0
3fa8a589,j9,03/11/2018,Castres Olympique,Domicile,Section Paloise,37,10,7e,Bo,Victoire,4,50 %,56 %,57 %,45 %,55 %,15,1,8,6,11,9,5,9,2,12,112,9,9,23,128,0,0,0
3fa8a589,j9,03/11/2018,Section Paloise,Extérieur,Castres Olympique,10,37,11e,,Défaite,1,50 %,44 %,43 %,55 %,45 %,5,1,3,1,19,12,1,5,1,12,160,10,19,15,78,1,0,0
e5ab0df0,j9,03/11/2018,RC Toulon,Domicile,USA Perpignan,26,16,9e,,Victoire,2,50 %,60 %,55 %,40 %,58 %,9,0,7,2,12,11,1,10,4,8,116,14,14,20,161,0,0,0
e5ab0df0,j9,03/11/2018,USA Perpignan,Extérieur,RC Toulon,16,26,14e,,Défaite,1,50 %,40 %,45 %,60 %,42 %,9,0,6,3,10,8,0,6,3,11,210,16,25,19,98,1,0,0
1d882098,j9,03/11/2018,Stade Rochelais,Domicile,SU Agen,33,29,5e,,Victoire,3,50 %,47 %,48 %,54 %,47 %,7,0,4,3,11,11,0,9,4,8,160,12,12,17,148,1,0,0
1d882098,j9,03/11/2018,SU Agen,Extérieur,Stade Rochelais,29,33,12e,Bd,Défaite,1,50 %,53 %,52 %,46 %,53 %,6,1,5,0,10,10,0,4,5,12,202,15,32,19,151,1,0,0
2e92db9f,j9,03/11/2018,Stade Toulousain,Domicile,Union Bordeaux-Bègles,40,0,1e,Bo,Victoire,5,50 %,50 %,69 %,50 %,51 %,9,0,8,1,9,7,2,4,3,5,179,9,14,31,160,0,0,0
2e92db9f,j9,03/11/2018,Union Bordeaux-Bègles,Extérieur,Stade Toulousain,0,40,10e,,Défaite,0,50 %,50 %,31 %,50 %,49 %,8,0,7,1,12,8,0,5,0,11,165,18,22,13,148,2,0,0
4454a7ce,j9,04/11/2018,LOU Rugby,Domicile,Stade Français Paris,41,6,3e,Bo,Victoire,4,50 %,57 %,65 %,42 %,56 %,8,0,7,1,15,12,1,9,2,6,115,13,11,29,173,0,0,0
4454a7ce,j9,04/11/2018,Stade Français Paris,Extérieur,LOU Rugby,6,41,8e,,Défaite,0,50 %,43 %,35 %,58 %,44 %,12,2,7,3,10,6,0,7,2,14,187,14,15,26,90,1,0,0
0149606f,j9,04/11/2018,Montpellier Hérault Rugby,Domicile,Racing 92,13,27,6e,,Défaite,2,50 %,48 %,83 %,48 %,53 %,8,2,3,3,22,16,0,4,1,7,83,7,8,17,157,0,0,0
0149606f,j9,04/11/2018,Racing 92,Extérieur,Montpellier Hérault Rugby,27,13,4e,,Victoire,4,50 %,52 %,17 %,52 %,47 %,8,0,5,3,12,10,0,7,1,14,149,9,29,23,78,2,0,0
10b0b6fd,j10,24/11/2018,Union Bordeaux-Bègles,Domicile,RC Toulon,36,25,10e,,Victoire,3,50 %,58 %,81 %,41 %,57 %,5,0,4,1,11,11,2,9,5,5,189,26,27,16,150,1,0,0
10b0b6fd,j10,24/11/2018,RC Toulon,Extérieur,Union Bordeaux-Bègles,25,36,9e,,Défaite,3,50 %,42 %,19 %,59 %,43 %,9,2,4,3,8,6,0,10,2,10,163,11,18,14,187,0,0,1
6e90e4c0,j10,24/11/2018,Racing 92,Domicile,FC Grenoble Rugby,24,23,4e,,Victoire,3,50 %,54 %,47 %,46 %,53 %,7,0,5,2,12,8,3,10,1,5,160,7,12,20,211,0,0,0
6e90e4c0,j10,24/11/2018,FC Grenoble Rugby,Extérieur,Racing 92,23,24,13e,Bd,Défaite,2,50 %,46 %,53 %,54 %,47 %,16,0,9,7,11,4,0,8,3,4,218,14,29,18,140,0,0,0
84ce6ff2,j10,24/11/2018,Section Paloise,Domicile,Stade Toulousain,13,15,11e,Bd,Défaite,1,50 %,55 %,76 %,44 %,56 %,7,0,6,1,13,12,1,8,2,4,126,10,28,29,148,0,0,0
84ce6ff2,j10,24/11/2018,Stade Toulousain,Extérieur,Section Paloise,15,13,1e,,Victoire,2,50 %,45 %,24 %,56 %,44 %,9,0,8,1,9,8,0,7,1,8,156,12,16,30,138,0,0,0
a22ac7c5,j10,24/11/2018,SU Agen,Domicile,Montpellier Hérault Rugby,15,18,12e,Bd,Défaite,0,50 %,42 %,17 %,58 %,43 %,10,1,6,3,9,9,3,5,5,9,211,7,32,27,137,0,0,0
a22ac7c5,j10,24/11/2018,Montpellier Hérault Rugby,Extérieur,SU Agen,18,15,6e,,Victoire,2,50 %,58 %,83 %,42 %,57 %,6,0,5,1,16,10,0,8,2,12,195,25,10,24,162,0,0,0
35f3cda5,j10,24/11/2018,USA Perpignan,Domicile,Castres Olympique,12,16,14e,Bd,Défaite,0,50 %,50 %,45 %,50 %,50 %,7,2,3,2,17,9,1,10,4,11,113,9,9,16,118,1,0,0
35f3cda5,j10,24/11/2018,Castres Olympique,Extérieur,USA Perpignan,16,12,7e,,Victoire,1,50 %,50 %,55 %,50 %,50 %,8,1,6,1,8,5,3,7,3,13,144,11,22,20,93,1,0,0
1b925e2c,j10,25/11/2018,Stade Français Paris,Domicile,Stade Rochelais,12,14,8e,Bd,Défaite,0,50 %,48 %,31 %,52 %,47 %,10,1,5,4,12,10,2,8,4,9,143,18,14,29,108,0,0,0
1b925e2c,j10,25/11/2018,Stade Rochelais,Extérieur,Stade Français Paris,14,12,5e,,Victoire,1,50 %,52 %,69 %,48 %,53 %,13,1,7,5,11,9,1,6,3,6,126,25,10,31,108,0,0,0
a3492816,j10,25/11/2018,ASM Clermont,Domicile,LOU Rugby,31,11,2e,Bo,Victoire,4,50 %,55 %,14 %,46 %,68 %,14,1,11,2,14,11,0,7,3,11,102,11,9,13,103,1,0,0
a3492816,j10,25/11/2018,LOU Rugby,Extérieur,ASM Clermont,11,31,3e,,Défaite,1,50 %,45 %,86 %,54 %,32 %,9,2,4,3,12,9,1,6,1,20,113,11,26,13,89,3,0,0
acda3e11,j11,01/12/2018,Montpellier Hérault Rugby,Domicile,ASM Clermont,23,28,6e,Bd,Défaite,2,50 %,56 %,60 %,44 %,56 %,14,5,4,5,11,9,0,9,3,11,85,8,6,22,157,1,0,0
acda3e11,j11,01/12/2018,ASM Clermont,Extérieur,Montpellier Hérault Rugby,28,23,2e,,Victoire,3,50 %,44 %,40 %,56 %,44 %,6,0,4,2,11,9,0,8,2,10,196,18,21,16,78,1,0,0
2106cc31,j11,01/12/2018,Castres Olympique,Domicile,SU Agen,13,16,7e,Bd,Défaite,1,50 %,51 %,39 %,45 %,55 %,8,0,4,4,16,14,1,9,2,11,105,8,17,25,163,3,0,0
2106cc31,j11,01/12/2018,SU Agen,Extérieur,Castres Olympique,16,13,12e,,Victoire,1,50 %,49 %,61 %,55 %,45 %,8,1,4,3,15,11,2,6,3,10,207,22,18,28,70,1,0,0
24d5096e,j11,01/12/2018,LOU Rugby,Domicile,Section Paloise,30,10,3e,Bo,Victoire,5,50 %,52 %,20 %,46 %,58 %,10,0,6,4,18,16,3,12,1,6,108,15,9,18,152,0,0,0
24d5096e,j11,01/12/2018,Section Paloise,Extérieur,LOU Rugby,10,30,11e,,Défaite,1,50 %,48 %,80 %,54 %,42 %,12,1,9,2,14,10,0,7,1,13,151,20,19,18,111,1,0,0
7292969f,j11,01/12/2018,Stade Rochelais,Domicile,Racing 92,16,11,5e,,Victoire,1,50 %,41 %,32 %,60 %,43 %,13,0,10,3,8,6,0,8,3,15,148,27,8,23,75,1,0,0
7292969f,j11,01/12/2018,Racing 92,Extérieur,Stade Rochelais,11,16,4e,Bd,Défaite,1,50 %,59 %,68 %,40 %,57 %,11,2,5,4,17,12,0,8,2,8,104,8,18,26,94,1,0,0
10752483,j11,01/12/2018,RC Toulon,Domicile,FC Grenoble Rugby,22,3,9e,Bo,Victoire,3,50 %,44 %,39 %,52 %,44 %,14,1,8,5,11,9,3,8,1,5,113,15,10,19,156,0,0,0
10752483,j11,01/12/2018,FC Grenoble Rugby,Extérieur,RC Toulon,3,22,13e,,Défaite,0,50 %,56 %,61 %,48 %,56 %,9,0,7,2,11,6,2,9,1,12,189,16,24,20,117,1,0,0
0390fe9c,j11,02/12/2018,USA Perpignan,Domicile,Union Bordeaux-Bègles,11,22,14e,,Défaite,1,50 %,46 %,72 %,46 %,69 %,12,0,8,4,10,8,0,6,2,6,84,6,12,21,187,0,0,0
0390fe9c,j11,02/12/2018,Union Bordeaux-Bègles,Extérieur,USA Perpignan,22,11,10e,,Victoire,3,50 %,54 %,28 %,54 %,31 %,8,0,6,2,12,10,1,6,1,12,241,22,29,25,79,0,0,0
f2c04ce8,j11,02/12/2018,Stade Toulousain,Domicile,Stade Français Paris,49,20,1e,Bo,Victoire,6,50 %,50 %,34 %,48 %,52 %,5,1,4,0,11,10,1,11,3,6,139,24,14,21,151,1,0,0
f2c04ce8,j11,02/12/2018,Stade Français Paris,Extérieur,Stade Toulousain,20,49,8e,,Défaite,2,50 %,50 %,66 %,52 %,48 %,11,0,7,4,12,8,0,8,2,12,172,23,25,21,118,4,0,0
d0fa15c2,j12,22/12/2018,SU Agen,Domicile,Stade Français Paris,6,19,12e,,Défaite,0,50 %,55 %,57 %,44 %,54 %,10,0,7,3,11,6,0,12,2,13,102,8,11,21,110,0,0,0
d0fa15c2,j12,22/12/2018,Stade Français Paris,Extérieur,SU Agen,19,6,8e,,Victoire,1,50 %,45 %,43 %,56 %,46 %,14,1,9,4,15,12,2,7,4,12,138,21,9,28,88,0,0,0
a9dd09c2,j12,22/12/2018,RC Toulon,Domicile,LOU Rugby,40,7,9e,Bo,Victoire,6,50 %,51 %,72 %,52 %,47 %,9,1,7,1,12,8,2,1,0,13,204,39,26,17,114,1,0,0
a9dd09c2,j12,22/12/2018,LOU Rugby,Extérieur,RC Toulon,7,40,3e,,Défaite,1,50 %,49 %,28 %,48 %,53 %,4,0,4,0,18,15,1,10,0,7,147,11,24,12,199,0,0,0
8eb7af88,j12,22/12/2018,FC Grenoble Rugby,Domicile,Montpellier Hérault Rugby,17,16,13e,,Victoire,1,50 %,56 %,76 %,44 %,55 %,11,1,6,4,10,7,0,2,4,12,131,18,13,23,173,0,0,0
8eb7af88,j12,22/12/2018,Montpellier Hérault Rugby,Extérieur,FC Grenoble Rugby,16,17,6e,Bd,Défaite,1,50 %,44 %,24 %,56 %,45 %,8,2,3,3,16,13,0,7,3,11,201,27,21,23,100,0,0,0
cb475d21,j12,22/12/2018,Racing 92,Domicile,USA Perpignan,64,28,4e,Bo,Victoire,10,50 %,51 %,54 %,52 %,48 %,6,0,5,1,12,8,1,9,0,4,129,7,23,14,248,0,0,0
cb475d21,j12,22/12/2018,USA Perpignan,Extérieur,Racing 92,28,64,14e,,Défaite,4,50 %,49 %,46 %,48 %,52 %,13,1,7,5,6,4,0,13,0,7,237,14,36,9,134,1,0,0
c35de5d3,j12,22/12/2018,Section Paloise,Domicile,Stade Rochelais,23,28,11e,Bd,Défaite,2,50 %,49 %,36 %,51 %,50 %,18,2,10,6,14,9,0,12,3,12,153,15,15,16,141,1,0,0
c35de5d3,j12,22/12/2018,Stade Rochelais,Extérieur,Section Paloise,28,23,5e,,Victoire,3,50 %,51 %,64 %,49 %,50 %,11,0,9,2,14,10,2,9,3,8,105,12,16,14,156,1,0,0
85ee12bf,j12,23/12/2018,Castres Olympique,Domicile,Union Bordeaux-Bègles,13,32,7e,,Défaite,1,50 %,47 %,52 %,53 %,46 %,3,1,2,0,10,8,2,9,2,9,143,9,14,20,162,1,0,0
85ee12bf,j12,23/12/2018,Union Bordeaux-Bègles,Extérieur,Castres Olympique,32,13,10e,,Victoire,2,50 %,53 %,48 %,47 %,54 %,12,0,9,3,13,8,0,3,6,8,170,18,17,33,103,0,0,1
c205afa7,j12,23/12/2018,ASM Clermont,Domicile,Stade Toulousain,20,20,2e,,Nul,2,50 %,36 %,33 %,64 %,19 %,8,1,6,1,11,9,1,12,2,9,224,37,24,14,100,1,0,0
c205afa7,j12,23/12/2018,Stade Toulousain,Extérieur,ASM Clermont,20,20,1e,,Nul,2,50 %,64 %,67 %,36 %,81 %,16,0,13,3,14,10,1,11,2,6,111,11,23,17,150,0,0,0
02255f92,j13,29/12/2018,LOU Rugby,Domicile,SU Agen,52,20,3e,Bo,Victoire,7,50 %,54 %,52 %,46 %,54 %,10,1,8,1,9,7,2,8,1,6,124,22,8,25,146,0,0,0
02255f92,j13,29/12/2018,SU Agen,Extérieur,LOU Rugby,20,52,12e,,Défaite,3,50 %,46 %,48 %,54 %,46 %,13,0,9,4,10,7,2,11,1,9,153,7,22,26,115,0,0,0
48c6c70d,j13,29/12/2018,Stade Français Paris,Domicile,FC Grenoble Rugby,23,20,8e,,Victoire,1,50 %,45 %,39 %,55 %,45 %,6,1,3,2,15,12,2,8,3,6,162,11,10,23,123,0,0,0
48c6c70d,j13,29/12/2018,FC Grenoble Rugby,Extérieur,Stade Français Paris,20,23,13e,Bd,Défaite,2,50 %,55 %,61 %,45 %,55 %,10,2,6,2,10,7,1,3,2,15,161,22,17,20,152,0,0,0
f12fce88,j13,29/12/2018,Stade Rochelais,Domicile,Castres Olympique,53,27,5e,Bo,Victoire,6,50 %,47 %,57 %,52 %,47 %,12,1,8,3,15,12,2,10,2,8,142,15,24,18,169,1,0,0
f12fce88,j13,29/12/2018,Castres Olympique,Extérieur,Stade Rochelais,27,53,7e,,Défaite,3,50 %,53 %,43 %,48 %,53 %,2,0,2,0,14,11,0,7,2,15,158,10,25,18,125,3,0,0
af9ce67b,j13,29/12/2018,USA Perpignan,Domicile,ASM Clermont,16,37,14e,,Défaite,1,50 %,51 %,67 %,49 %,52 %,3,0,3,0,14,9,0,13,3,10,178,13,34,13,156,0,0,0
af9ce67b,j13,29/12/2018,ASM Clermont,Extérieur,USA Perpignan,37,16,2e,Bo,Victoire,4,50 %,49 %,33 %,51 %,48 %,8,0,6,2,11,9,1,6,3,9,201,15,25,25,151,0,0,0
296cc005,j13,30/12/2018,Montpellier Hérault Rugby,Domicile,Section Paloise,41,13,6e,Bo,Victoire,5,50 %,56 %,76 %,48 %,58 %,9,1,4,4,10,8,1,4,2,11,216,29,23,23,153,1,0,0
296cc005,j13,30/12/2018,Section Paloise,Extérieur,Montpellier Hérault Rugby,13,41,11e,,Défaite,1,50 %,44 %,24 %,52 %,42 %,5,0,3,2,14,11,0,5,2,8,174,9,43,22,212,0,0,0
0e143153,j13,30/12/2018,Union Bordeaux-Bègles,Domicile,Racing 92,40,7,10e,,Victoire,4,50 %,47 %,50 %,53 %,44 %,9,0,6,3,10,8,2,8,4,13,134,14,17,27,98,1,0,0
0e143153,j13,30/12/2018,Racing 92,Extérieur,Union Bordeaux-Bègles,7,40,4e,,Défaite,0,50 %,53 %,50 %,47 %,56 %,4,1,3,0,22,15,0,6,0,11,119,12,20,18,131,1,0,1
9ce60c9c,j13,30/12/2018,Stade Toulousain,Domicile,RC Toulon,39,0,1e,Bo,Victoire,5,50 %,62 %,85 %,39 %,67 %,10,1,6,3,15,10,0,13,2,4,105,14,11,14,114,0,0,0
9ce60c9c,j13,30/12/2018,RC Toulon,Extérieur,Stade Toulousain,0,39,9e,,Défaite,0,50 %,38 %,15 %,61 %,33 %,18,4,9,5,8,8,2,6,0,15,143,19,29,13,64,2,0,0
786c5975,j14,05/01/2019,Stade Français Paris,Domicile,USA Perpignan,27,8,8e,Bo,Victoire,4,50 %,33 %,70 %,63 %,23 %,8,0,8,0,10,9,0,8,1,11,188,22,25,18,149,1,0,0
786c5975,j14,05/01/2019,USA Perpignan,Extérieur,Stade Français Paris,8,27,14e,,Défaite,1,50 %,67 %,30 %,37 %,77 %,10,1,7,2,14,12,0,9,1,8,172,14,56,19,179,0,0,0
